TECH,2016-11-01,560.1699853333333
TECH,2016-11-02,548.6166686666667
TECH,2016-11-03,546.330012
TECH,2016-11-04,541.9700013333334
TECH,2016-11-07,559.2866723333333
TECH,2016-11-08,563.1066693333333
TECH,2016-11-09,556.0233333333333
TECH,2016-11-10,537.576668
TECH,2016-11-11,533.82001
TECH,2016-11-14,520.2866743333334
TECH,2016-11-15,536.2799936666667
TECH,2016-11-16,540.3199893333334
TECH,2016-11-17,545.8600003333332
TECH,2016-11-18,543.5866496666666
TECH,2016-11-21,553.6433383333333
TECH,2016-11-22,555.1333466666666
TECH,2016-11-23,550.7799960000001
TECH,2016-11-25,551.2799963333333
TECH,2016-11-28,548.8600033333333
TECH,2016-11-29,548.2733486666667
